epoch,accuracy,learning_rate,loss,top3_acc,val_accuracy,val_loss,val_top3_acc
38,0.1981428563594818,7.812500371073838e-06,1.609434962272644,0.6000000238418579,0.20000000298023224,1.6094379425048828,0.6000000238418579
39,0.1979714334011078,7.812500371073838e-06,1.609439492225647,0.6000000238418579,0.20000000298023224,1.6094379425048828,0.6000000238418579
40,0.19785714149475098,7.812500371073838e-06,1.609439492225647,0.5999428629875183,0.20000000298023224,1.6094379425048828,0.6000000238418579
41,0.20000000298023224,3.906250185536919e-06,1.6094409227371216,0.6000000238418579,0.20000000298023224,1.6094377040863037,0.6000000238418579
42,0.1987714320421219,3.906250185536919e-06,1.6094413995742798,0.5999714136123657,0.20000000298023224,1.609437346458435,0.6000000238418579
43,0.1987999975681305,3.906250185536919e-06,1.6094390153884888,0.5999714136123657,0.20000000298023224,1.6094377040863037,0.6000000238418579
44,0.20000000298023224,3.906250185536919e-06,1.6094375848770142,0.6000000238418579,0.20000000298023224,1.6094375848770142,0.6000000238418579
45,0.20000000298023224,3.906250185536919e-06,1.6094423532485962,0.6000000238418579,0.20000000298023224,1.6094379425048828,0.6000000238418579
46,0.20000000298023224,1.9531250927684596e-06,1.6094286441802979,0.6000000238418579,0.20000000298023224,1.6094379425048828,0.6000000238418579
47,0.20000000298023224,1.9531250927684596e-06,1.609432578086853,0.6000000238418579,0.20000000298023224,1.6094379425048828,0.6000000238418579
48,0.20000000298023224,1.9531250927684596e-06,1.609433650970459,0.6000571250915527,0.20000000298023224,1.6094379425048828,0.6000000238418579
49,0.20000000298023224,1.9531250927684596e-06,1.609438419342041,0.6000000238418579,0.20000000298023224,1.6094383001327515,0.6000000238418579
